,timestamp_local,T_cws1,T_cwr1,T_cws3,T_cwr3,T_chws,T_chwr,i_ct1,i_ct2,i_ct3,i_ctpump21,i_ctpump22,i_ctpump23,i_ctpump11,i_ctpump21,P_cw1,P_cw2,P_ct21,P_ct22,P_ct31,P_ct32,P_chw21,P_chw22,P_chw23,P_chw12,P_cw11,P_cw12,P_boiler_gas,P_ch1_gas,P_ch3_gas,T_ch3_chwr,T_ch3_chws,T_ch3_cws,T_ch3_cwr,T_ch1_chwr,T_ch1_chws,T_ch1_cws,T_ch1_cwr,V_ct1_cws,V_ct3_cws,V_ch1_chws,V_ch3_chws,T_oa,T_ahu_ma_ahu4,T_ahu_sa_ahu4,RH_ahu_sa_ahu4,T_ahu_ra_ahu4,RH_ahu_ra_ahu4,O_ahu_hv_ahu4,O_ahu_cv_ahu4,O_ahu_oa_ahu4,O_ahu_ea_ahu4,O_ahu_ra_ahu4,check_inverter_sp_ahu4,T_ahu_sp_ahu4,check_sf_sta_ahu4,check_sf_loc_ahu4,check_rf_sta_ahu4,check_rf_loc_ahu4,check_ef_sta_ahu4,check_sf_sst_ahu4,check_rf_sst_ahu4,check_ef_stt_ahu4,check_season_transition2_ahu4,P_ahu_elec1_ahu4,P_ahu_elec2_ahu4,V_ahu_hcw_ahu4,cum_ahu_hcw_ahu4,T_ahu_hcwr_ahu4,T_ahu_hcws_ahu4,V_ahu_sa_ahu4,V_ahu_ea_ahu4,T_ahu_ma_ahu6,T_ahu_sa_ahu6,RH_ahu_sa_ahu6,T_ahu_ra_ahu6,RH_ahu_ra_ahu6,O_ahu_hv_ahu6,O_ahu_oa_ahu6,O_ahu_ea_ahu6,O_ahu_ra_ahu6,check_inverter_sp_ahu6,T_ahu_sp_ahu6,check_sf_sta_ahu6,check_sf_loc_ahu6,check_rf_sta_ahu6,check_rf_loc_ahu6,check_ef_sta_ahu6,check_sf_sst_ahu6,check_rf_sst_ahu6,check_ef_stt_ahu6,O_ahu_hum_ahu6,P_ahu_elec1_ahu6,P_ahu_elec2_ahu6,V_ahu_hcw_ahu6,cum_ahu_hcw_ahu6,T_ahu_hcwr_ahu6,T_ahu_hcws_ahu6,V_ahu_sa_ahu6,V_ahu_ea_ahu6,T_ahu_ma_ahu7,T_ahu_sa_ahu7,RH_ahu_sa_ahu7,T_ahu_ra_ahu7,RH_ahu_ra_ahu7,O_ahu_hv_ahu7,O_ahu_cv_ahu7,O_ahu_oa_ahu7,O_ahu_ea_ahu7,O_ahu_ra_ahu7,check_inverter_sp_ahu7,T_ahu_sp_ahu7,check_sf_sta_ahu7,check_sf_loc_ahu7,check_rf_sta_ahu7,check_rf_loc_ahu7,check_ef_sta_ahu7,check_sf_sst_ahu7,check_rf_sst_ahu7,check_ef_sst_ahu7,O_ahu_hum_ahu7,P_ahu_elec1_ahu7,P_ahu_elec2_ahu7,V_ahu_hcw_ahu7,cum_ahu_hcw_ahu7,T_ahu_hcwr_ahu7,T_ahu_hcws_ahu7,V_ahu_sa_ahu7,V_ahu_ea_ahu7,T_ahu_ma_ahu5,T_ahu_sa_ahu5,RH_ahu_sa_ahu5,T_ahu_ra_ahu5,RH_ahu_ra_ahu5,O_ahu_hv_ahu5,O_ahu_cv_ahu5,O_ahu_oa_ahu5,O_ahu_ra_ahu5,T_ahu_sp_ahu5,check_sf_sta_ahu5,check_sf_loc_ahu5,check_rf_sta_ahu5,check_rf_loc_ahu5,check_ef_sta_ahu5,check_sf_sst_ahu5,check_rf_sst_ahu5,check_ef_sst_ahu5,check_inverter_transition_ahu5,P_ahu_elec1_ahu5,P_ahu_elec2_ahu5,V_ahu_hcw_ahu5,cum_ahu_hcw_ahu5,T_ahu_hcwr_ahu5,T_ahu_hcws_ahu5,V_ahu_sa_ahu5,V_ahu_ea_ahu5
2704,2024-10-30 21:04:00+09:00,25.1,25.6,23.200001,21.200001,22.5,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.626373,17.700001,21.306471,56.37973,20.818071,55.616604,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3541,21.3472,0,0,19.751436,18.986568,0.56043957,18.499695,0.52686203,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3297,19.4448,0,0,20.799999,19.871796,0.57356533,21.520147,0.50885227,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8148,19.1113,0,0,21.4,23.046398,0.52594627,23.229548,0.47924297,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9402,21.5,0,0
2705,2024-10-30 21:05:00+09:00,25.1,25.6,23.299999,21.1,22.299999,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.504274,18,21.306471,56.37973,20.695971,55.677654,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3527,21.3198,0,0,19.751436,18.986568,0.56074482,18.560745,0.52716728,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.4648,19.4028,0,0,20.799999,19.871796,0.57509159,21.489622,0.50915752,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8172,19.0972,0,0,21.4,23.046398,0.52716728,23.199022,0.47924297,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9508,21.542,0,0
2706,2024-10-30 21:06:00+09:00,25.1,25.6,23.200001,21.1,22.200001,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.412699,18,21.306471,56.349205,20.665445,55.952381,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3494,21.2915,0,0,19.654646,18.925518,0.56013432,18.53022,0.52533577,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.4317,19.4448,0,0,20.799999,19.932844,0.57509159,21.489622,0.51007324,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8215,19.0835,0,0,21.4,23.015873,0.52716728,23.260073,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,22.0593,21.6113,0,0
2707,2024-10-30 21:07:00+09:00,25.1,25.6,23.200001,21.1,22.5,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.443224,18,21.306471,56.37973,20.543346,55.982906,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3521,21.25,0,0,19.751436,19.017094,0.56013432,18.53022,0.52716728,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3276,19.4448,0,0,20.799999,19.932844,0.57509159,21.489622,0.51007324,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8136,19.1113,0,0,21.4,23.046398,0.52777779,23.229548,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9369,21.5557,0,0
2708,2024-10-30 21:08:00+09:00,25.1,25.6,23.200001,21,22.5,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.443224,17.799999,21.306471,56.532356,20.421246,56.196583,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3468,21.2778,0,0,19.751436,18.956043,0.56043957,18.560745,0.52838829,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3399,19.4028,0,0,20.799999,19.902319,0.57509159,21.520147,0.51007324,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8158,19.0142,0,0,21.299999,23.046398,0.52777779,23.229548,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9389,21.5415,0,0
2709,2024-10-30 21:09:00+09:00,25.200001,25.6,23.200001,21.200001,22.299999,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.443224,17.5,21.306471,56.532356,20.421246,56.196583,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3527,21.2642,0,0,19.751436,18.986568,0.56013432,18.59127,0.52838829,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3202,19.4028,0,0,20.799999,19.902319,0.57509159,21.520147,0.50976799,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8172,19.0278,0,0,21.299999,23.015873,0.52716728,23.229548,0.48015873,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9257,21.5835,0,0
2710,2024-10-30 21:10:00+09:00,25.200001,25.6,23.200001,21.200001,22.299999,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.504274,17.700001,21.306471,56.501831,20.421246,56.349205,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.368,21.2642,0,0,19.654646,18.986568,0.56166058,18.560745,0.52869354,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3174,19.4028,0,0,20.799999,19.932844,0.57570206,21.520147,0.51068375,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.801,19.0835,0,0,21.299999,23.046398,0.52655678,23.260073,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9356,21.6113,0,0
2711,2024-10-30 21:11:00+09:00,25.1,25.6,23.299999,21.200001,22.5,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.443224,17.799999,21.306471,56.562881,20.421246,56.471306,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.358,21.2642,0,0,19.703041,18.925518,0.56166058,18.560745,0.52716728,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.326,19.375,0,0,20.799999,19.932844,0.57478634,21.520147,0.5115995,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8068,19.0142,0,0,21.299999,23.046398,0.52594627,23.260073,0.47985348,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9277,21.5278,0,0
2712,2024-10-30 21:12:00+09:00,25,25.6,23.200001,21.200001,22.299999,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.412699,18,21.306471,56.501831,20.421246,56.746033,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3567,21.3613,0,0,19.703041,18.956043,0.5631868,18.408119,0.52838829,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.455,19.4863,0,0,20.799999,19.932844,0.57478634,21.520147,0.5115995,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.805,19.0835,0,0,21.1,23.015873,0.52747253,23.260073,0.47985348,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9336,21.5835,0,0
2713,2024-10-30 21:13:00+09:00,25.1,25.6,23.200001,21.1,22.299999,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.321123,17.299999,21.275946,56.532356,20.32967,56.837608,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3375,21.3472,0,0,19.703041,19.017094,0.56288155,18.53022,0.52838829,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.4633,19.4585,0,0,20.799999,19.932844,0.57570206,21.581196,0.51190475,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8204,19.0557,0,0,21.5,23.015873,0.52747253,23.260073,0.47985348,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9409,21.5142,0,0
2714,2024-10-30 21:14:00+09:00,25.1,25.6,23.299999,21.1,22.200001,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.443224,17.6,21.306471,56.532356,20.146521,57.020756,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3594,21.2642,0,0,19.654646,19.017094,0.56105007,18.438644,0.52991451,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3389,19.4165,0,0,20.799999,19.902319,0.57661781,21.489622,0.51190475,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.6898,19.0415,0,0,21.5,23.046398,0.52686203,23.199022,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9509,21.5698,0,0
2715,2024-10-30 21:15:00+09:00,25,25.6,23.299999,21.1,22.200001,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.443224,17.6,21.306471,56.532356,20.146521,57.295483,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.356,21.2642,0,0,19.703041,18.925518,0.56288155,18.408119,0.52960926,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3202,19.4727,0,0,20.799999,19.902319,0.57600731,21.489622,0.51251526,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.828,19.0977,0,0,21.5,23.015873,0.52716728,23.229548,0.47985348,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9158,21.5972,0,0
2716,2024-10-30 21:16:00+09:00,25.1,25.6,23.299999,21.1,22.5,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.504274,17.700001,21.306471,56.532356,20.02442,57.264957,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3375,21.292,0,0,19.654646,18.894995,0.56471306,18.377594,0.52960926,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3248,19.4585,0,0,20.799999,19.902319,0.57661781,21.520147,0.51190475,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8028,19.0415,0,0,21.4,23.015873,0.52716728,23.260073,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.931,21.5005,0,0
2717,2024-10-30 21:17:00+09:00,25.1,25.6,23.299999,21.200001,22.299999,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.504274,17.5,21.306471,56.532356,20.02442,57.387058,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3521,21.3472,0,0,19.654646,18.956043,0.56288155,18.408119,0.53083027,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3276,19.4028,0,0,20.799999,19.902319,0.57631256,21.489622,0.51190475,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8084,19,0,0,21.299999,23.015873,0.52686203,23.229548,0.47985348,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9349,21.6113,0,0
2718,2024-10-30 21:18:00+09:00,25,25.6,23.200001,21.1,22.5,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.504274,17.299999,21.336996,56.562881,20.08547,57.631256,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3263,21.2505,0,0,19.654646,18.986568,0.56562881,18.408119,0.53144077,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3441,19.375,0,0,20.799999,19.902319,0.57631256,21.520147,0.51190475,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8136,19.0415,0,0,21.5,23.015873,0.52716728,23.229548,0.48015873,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9277,21.6113,0,0
2719,2024-10-30 21:19:00+09:00,25.1,25.6,23.200001,21.200001,22.299999,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.504274,17.200001,21.306471,56.593407,19.902319,57.783882,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3521,21.2505,0,0,19.654646,18.925518,0.56440781,18.438644,0.53235653,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3242,19.4028,0,0,20.799999,19.932844,0.57631256,21.367521,0.51129425,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8233,19.1113,0,0,21.5,23.046398,0.52686203,23.107449,0.47985348,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9316,21.5142,0,0
2720,2024-10-30 21:20:00+09:00,25.1,25.6,23.299999,21.200001,22.299999,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.443224,17.700001,21.214895,56.654457,19.993895,57.753357,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3666,21.2778,0,0,19.606253,18.986568,0.56532356,18.408119,0.53235653,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3186,19.4722,0,0,20.799999,19.871796,0.57661781,21.398046,0.51312576,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8164,19.0698,0,0,21.5,23.015873,0.52777779,23.107449,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.919,21.6113,0,0
2721,2024-10-30 21:21:00+09:00,25.200001,25.6,23.200001,21.200001,22.299999,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.443224,17.200001,21.306471,56.684982,19.932844,58.028084,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3613,21.3472,0,0,19.606253,18.894995,0.56562881,18.377594,0.53205128,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3276,19.4307,0,0,20.799999,19.871796,0.57661781,21.398046,0.51312576,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8226,19.0977,0,0,21.4,23.046398,0.52716728,23.076923,0.48015873,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9369,21.5278,0,0
2722,2024-10-30 21:22:00+09:00,25.200001,25.6,23.299999,21.1,22.299999,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.443224,17.700001,21.153847,56.593407,19.902319,58.119659,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3269,21.3198,0,0,19.654646,18.986568,0.56562881,18.408119,0.53235653,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3236,19.3892,0,0,20.799999,19.78022,0.57631256,21.428572,0.51282051,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.805,19.0415,0,0,21.4,23.046398,0.52716728,23.076923,0.48015873,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9197,21.542,0,0
2723,2024-10-30 21:23:00+09:00,25.200001,25.6,23.299999,21.200001,22.200001,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.290598,17.200001,21.123322,56.623932,19.749695,58.272282,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3408,21.292,0,0,19.606253,18.986568,0.56715508,18.408119,0.53235653,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3094,19.4307,0,0,20.700001,19.78022,0.57600731,21.398046,0.51312576,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8278,19.0835,0,0,21.5,23.015873,0.52777779,23.076923,0.48015873,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9283,21.5142,0,0
2724,2024-10-30 21:24:00+09:00,25,25.6,23.299999,21.200001,22.200001,18.299999,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.443224,17.5,21.123322,56.623932,19.749695,58.547009,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3521,21.3472,0,0,19.606253,19.017094,0.56684982,18.438644,0.53235653,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3208,19.4028,0,0,20.700001,19.749695,0.57783882,21.367521,0.51312576,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.6892,19.0972,0,0,21.4,23.015873,0.52716728,23.107449,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.931,21.5278,0,0
2725,2024-10-30 21:25:00+09:00,25.1,25.6,23.299999,21.200001,22.5,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.168499,17.6,21.184372,56.654457,19.627594,58.577534,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3375,21.3472,0,0,19.606253,19.017094,0.56684982,18.438644,0.53235653,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3368,19.4028,0,0,20.700001,19.749695,0.57783882,21.367521,0.51312576,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8256,19,0,0,21.5,23.015873,0.52747253,23.076923,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9171,21.5557,0,0
2726,2024-10-30 21:26:00+09:00,25.1,25.6,23.200001,21.200001,22.5,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.260073,17.299999,21.153847,56.684982,19.658119,58.669109,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.358,21.3613,0,0,19.606253,18.925518,0.56807083,18.438644,0.53357754,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.4713,19.4307,0,0,20.700001,19.871796,0.57783882,21.398046,0.51282051,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.8358,19.0835,0,0,21.4,23.015873,0.52747253,23.076923,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9303,21.5005,0,0
2727,2024-10-30 21:27:00+09:00,25,25.6,23.200001,21.200001,22.5,18.200001,0,0,0,0,0,0,0,0,0,0,9113,10016,0,0,11012,0,233,0,2441,1901,0,0,0,24.5,25,24.800001,25.300001,23.7,24.7,24.2,24.9,0,0,0,0,18.046398,17.6,21.123322,56.654457,19.627594,58.882782,0.29981501,0.29981501,49.989498,49.989498,49.989498,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.3269,21.2642,0,0,19.606253,18.986568,0.56837608,18.408119,0.53357754,0,0,0,0,0,40,0,1,0,1,0,0,0,0,0,0,0,0,0,19.3202,19.4448,0,0,20.700001,19.810745,0.57753357,21.428572,0.51465202,0.29981501,0.29981501,0,0,0,0,24,0,1,0,1,0,,0,0,0,0,0,0,0,19.832,19.0142,0,0,21.4,23.046398,0.52747253,23.107449,0.48046398,0.29981501,0.29981501,0.49989498,0.49989498,24,0,1,0,1,0,,0,0,0,0,0,0,0,21.9243,21.5142,0,0
